date,store_id,product_id,units_sold,price,discount,promotion,store_type,product_category,inventory
2026-07-17,S002,P002,36,250.0,0,0,Urban,Electronics,465
2026-07-18,S002,P002,63,250.0,0,0,Urban,Electronics,441
2026-07-19,S002,P002,55,250.0,0,0,Urban,Electronics,411
2026-07-20,S002,P002,59,250.0,0,1,Urban,Electronics,405
2026-07-21,S002,P002,48,250.0,0,0,Urban,Electronics,370
2026-07-22,S002,P002,41,250.0,0,0,Urban,Electronics,369
2026-07-23,S002,P002,65,250.0,0,1,Urban,Electronics,330
2026-07-24,S002,P002,42,250.0,0,0,Urban,Electronics,323
2026-07-25,S002,P002,56,250.0,0,0,Urban,Electronics,303
2026-07-26,S002,P002,41,250.0,0,0,Urban,Electronics,275
2026-07-27,S002,P002,75,250.0,0,1,Urban,Electronics,264
2026-07-28,S002,P002,33,250.0,0,0,Urban,Electronics,232
2026-07-29,S002,P002,41,250.0,0,0,Urban,Electronics,212
2026-07-30,S002,P002,45,250.0,0,0,Urban,Electronics,497
2026-07-31,S002,P002,65,250.0,10,1,Urban,Electronics,474
2026-08-01,S002,P002,54,250.0,0,0,Urban,Electronics,482
2026-08-02,S002,P002,50,250.0,0,0,Urban,Electronics,454
2026-08-03,S002,P002,52,250.0,0,0,Urban,Electronics,448
2026-08-04,S002,P002,44,250.0,0,0,Urban,Electronics,421
2026-08-05,S002,P002,42,250.0,0,0,Urban,Electronics,398
2026-08-06,S002,P002,31,250.0,0,0,Urban,Electronics,384
2026-08-07,S002,P002,28,250.0,0,0,Urban,Electronics,354
2026-08-08,S002,P002,56,250.0,0,0,Urban,Electronics,330
2026-08-09,S002,P002,60,250.0,0,0,Urban,Electronics,324
2026-08-10,S002,P002,67,250.0,0,1,Urban,Electronics,302
2026-08-11,S002,P002,31,250.0,0,0,Urban,Electronics,275
2026-08-12,S002,P002,41,250.0,0,0,Urban,Electronics,263
2026-08-13,S002,P002,63,250.0,0,1,Urban,Electronics,244
2026-08-14,S002,P002,63,250.0,0,1,Urban,Electronics,226
2026-08-15,S002,P002,51,250.0,0,0,Urban,Electronics,491
2026-08-16,S002,P002,56,250.0,0,0,Urban,Electronics,474
2026-08-17,S002,P002,46,250.0,0,0,Urban,Electronics,467
2026-08-18,S002,P002,56,250.0,0,1,Urban,Electronics,443
2026-08-19,S002,P002,65,250.0,0,1,Urban,Electronics,420
2026-08-20,S002,P002,28,250.0,0,0,Urban,Electronics,392
2026-08-21,S002,P002,45,250.0,0,0,Urban,Electronics,385
2026-08-22,S002,P002,39,250.0,0,0,Urban,Electronics,366
2026-08-23,S002,P002,92,250.0,20,1,Urban,Electronics,335
2026-08-24,S002,P002,38,250.0,0,0,Urban,Electronics,323
2026-08-25,S002,P002,35,250.0,0,0,Urban,Electronics,297
2026-01-01,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,485
2026-01-02,S002,PRODUCT_A,76,45.0,0,0,Urban,Apparel,462
2026-01-03,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,432
2026-01-04,S002,PRODUCT_A,114,45.0,0,0,Urban,Apparel,418
2026-01-05,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,391
2026-01-06,S002,PRODUCT_A,111,45.0,15,1,Urban,Apparel,385
2026-01-07,S002,PRODUCT_A,90,45.0,0,0,Urban,Apparel,359
2026-01-08,S002,PRODUCT_A,76,45.0,0,0,Urban,Apparel,342
2026-01-09,S002,PRODUCT_A,69,45.0,0,0,Urban,Apparel,315
2026-01-10,S002,PRODUCT_A,127,45.0,0,1,Urban,Apparel,295
2026-01-11,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,287
2026-01-12,S002,PRODUCT_A,72,45.0,0,0,Urban,Apparel,259
2026-01-13,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,245
2026-01-14,S002,PRODUCT_A,114,45.0,0,1,Urban,Apparel,213
2026-01-15,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,506
2026-01-16,S002,PRODUCT_A,95,45.0,0,0,Urban,Apparel,475
2026-01-17,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,450
2026-01-18,S002,PRODUCT_A,95,45.0,0,0,Urban,Apparel,439
2026-01-19,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,421
2026-01-20,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,398
2026-01-21,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,379
2026-01-22,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,351
2026-01-23,S002,PRODUCT_A,77,45.0,0,0,Urban,Apparel,345
2026-01-24,S002,PRODUCT_A,105,45.0,0,0,Urban,Apparel,323
2026-01-25,S002,PRODUCT_A,106,45.0,0,0,Urban,Apparel,298
2026-01-26,S002,PRODUCT_A,82,45.0,0,0,Urban,Apparel,279
2026-01-27,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,260
2026-01-28,S002,PRODUCT_A,102,45.0,15,1,Urban,Apparel,231
2026-01-29,S002,PRODUCT_A,103,45.0,0,1,Urban,Apparel,220
2026-01-30,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,504
2026-01-31,S002,PRODUCT_A,108,45.0,0,0,Urban,Apparel,481
2026-02-01,S002,PRODUCT_A,100,45.0,0,0,Urban,Apparel,484
2026-02-02,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,456
2026-02-03,S002,PRODUCT_A,74,45.0,0,0,Urban,Apparel,441
2026-02-04,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,420
2026-02-05,S002,PRODUCT_A,115,45.0,0,1,Urban,Apparel,394
2026-02-06,S002,PRODUCT_A,81,45.0,0,0,Urban,Apparel,373
2026-02-07,S002,PRODUCT_A,106,45.0,0,0,Urban,Apparel,365
2026-02-08,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,336
2026-02-09,S002,PRODUCT_A,62,45.0,0,0,Urban,Apparel,312
2026-02-10,S002,PRODUCT_A,83,45.0,0,0,Urban,Apparel,304
2026-02-11,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,274
2026-02-12,S002,PRODUCT_A,76,45.0,0,0,Urban,Apparel,269
2026-02-13,S002,PRODUCT_A,79,45.0,0,0,Urban,Apparel,231
2026-02-14,S002,PRODUCT_A,110,45.0,0,0,Urban,Apparel,225
2026-02-15,S002,PRODUCT_A,102,45.0,0,0,Urban,Apparel,508
2026-02-16,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,482
2026-02-17,S002,PRODUCT_A,75,45.0,0,0,Urban,Apparel,458
2026-02-18,S002,PRODUCT_A,77,45.0,0,0,Urban,Apparel,448
2026-02-19,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,429
2026-02-20,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,393
2026-02-21,S002,PRODUCT_A,101,45.0,0,0,Urban,Apparel,380
2026-02-22,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,353
2026-02-23,S002,PRODUCT_A,92,45.0,0,0,Urban,Apparel,348
2026-02-24,S002,PRODUCT_A,124,45.0,10,1,Urban,Apparel,329
2026-02-25,S002,PRODUCT_A,97,45.0,0,0,Urban,Apparel,305
2026-02-26,S002,PRODUCT_A,93,45.0,0,0,Urban,Apparel,276
2026-02-27,S002,PRODUCT_A,111,45.0,0,1,Urban,Apparel,253
2026-02-28,S002,PRODUCT_A,110,45.0,0,0,Urban,Apparel,244
2026-03-01,S002,PRODUCT_A,118,45.0,0,1,Urban,Apparel,479
2026-03-02,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,459
2026-03-03,S002,PRODUCT_A,117,45.0,0,1,Urban,Apparel,441
2026-03-04,S002,PRODUCT_A,88,45.0,0,0,Urban,Apparel,426
2026-03-05,S002,PRODUCT_A,102,45.0,10,1,Urban,Apparel,399
2026-03-06,S002,PRODUCT_A,83,45.0,0,0,Urban,Apparel,377
2026-03-07,S002,PRODUCT_A,109,45.0,0,0,Urban,Apparel,364
2026-03-08,S002,PRODUCT_A,110,45.0,0,0,Urban,Apparel,345
2026-03-09,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,318
2026-03-10,S002,PRODUCT_A,105,45.0,0,1,Urban,Apparel,291
2026-03-11,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,285
2026-03-12,S002,PRODUCT_A,88,45.0,0,0,Urban,Apparel,251
2026-03-13,S002,PRODUCT_A,75,45.0,0,0,Urban,Apparel,231
2026-03-14,S002,PRODUCT_A,101,45.0,0,0,Urban,Apparel,223
2026-03-15,S002,PRODUCT_A,103,45.0,0,0,Urban,Apparel,509
2026-03-16,S002,PRODUCT_A,95,45.0,0,0,Urban,Apparel,479
2026-03-17,S002,PRODUCT_A,88,45.0,0,0,Urban,Apparel,455
2026-03-18,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,433
2026-03-19,S002,PRODUCT_A,73,45.0,0,0,Urban,Apparel,422
2026-03-20,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,407
2026-03-21,S002,PRODUCT_A,106,45.0,0,0,Urban,Apparel,385
2026-03-22,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,353
2026-03-23,S002,PRODUCT_A,84,45.0,0,0,Urban,Apparel,343
2026-03-24,S002,PRODUCT_A,77,45.0,0,0,Urban,Apparel,325
2026-03-25,S002,PRODUCT_A,110,45.0,10,1,Urban,Apparel,294
2026-03-26,S002,PRODUCT_A,60,45.0,0,0,Urban,Apparel,289
2026-03-27,S002,PRODUCT_A,77,45.0,0,0,Urban,Apparel,260
2026-03-28,S002,PRODUCT_A,92,45.0,0,0,Urban,Apparel,232
2026-03-29,S002,PRODUCT_A,109,45.0,0,0,Urban,Apparel,229
2026-03-30,S002,PRODUCT_A,86,45.0,0,0,Urban,Apparel,498
2026-03-31,S002,PRODUCT_A,82,45.0,0,0,Urban,Apparel,471
2026-04-01,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,477
2026-04-02,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,460
2026-04-03,S002,PRODUCT_A,108,45.0,20,1,Urban,Apparel,440
2026-04-04,S002,PRODUCT_A,110,45.0,0,0,Urban,Apparel,424
2026-04-05,S002,PRODUCT_A,102,45.0,0,0,Urban,Apparel,391
2026-04-06,S002,PRODUCT_A,76,45.0,0,0,Urban,Apparel,388
2026-04-07,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,352
2026-04-08,S002,PRODUCT_A,86,45.0,0,0,Urban,Apparel,349
2026-04-09,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,313
2026-04-10,S002,PRODUCT_A,90,45.0,0,0,Urban,Apparel,309
2026-04-11,S002,PRODUCT_A,108,45.0,0,0,Urban,Apparel,282
2026-04-12,S002,PRODUCT_A,125,45.0,0,1,Urban,Apparel,260
2026-04-13,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,238
2026-04-14,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,223
2026-04-15,S002,PRODUCT_A,103,45.0,0,0,Urban,Apparel,499
2026-04-16,S002,PRODUCT_A,125,45.0,0,1,Urban,Apparel,483
2026-04-17,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,466
2026-04-18,S002,PRODUCT_A,112,45.0,0,0,Urban,Apparel,436
2026-04-19,S002,PRODUCT_A,104,45.0,0,0,Urban,Apparel,413
2026-04-20,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,400
2026-04-21,S002,PRODUCT_A,124,45.0,0,1,Urban,Apparel,385
2026-04-22,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,369
2026-04-23,S002,PRODUCT_A,93,45.0,0,0,Urban,Apparel,340
2026-04-24,S002,PRODUCT_A,103,45.0,0,1,Urban,Apparel,318
2026-04-25,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,307
2026-04-26,S002,PRODUCT_A,100,45.0,0,0,Urban,Apparel,288
2026-04-27,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,263
2026-04-28,S002,PRODUCT_A,69,45.0,0,0,Urban,Apparel,242
2026-04-29,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,228
2026-04-30,S002,PRODUCT_A,97,45.0,0,0,Urban,Apparel,509
2026-05-01,S002,PRODUCT_A,96,45.0,0,0,Urban,Apparel,479
2026-05-02,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,459
2026-05-03,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,436
2026-05-04,S002,PRODUCT_A,79,45.0,0,0,Urban,Apparel,411
2026-05-05,S002,PRODUCT_A,81,45.0,0,0,Urban,Apparel,393
2026-05-06,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,387
2026-05-07,S002,PRODUCT_A,105,45.0,0,1,Urban,Apparel,368
2026-05-08,S002,PRODUCT_A,100,45.0,0,0,Urban,Apparel,343
2026-05-09,S002,PRODUCT_A,102,45.0,0,0,Urban,Apparel,325
2026-05-10,S002,PRODUCT_A,98,45.0,0,0,Urban,Apparel,294
2026-05-11,S002,PRODUCT_A,92,45.0,0,0,Urban,Apparel,285
2026-05-12,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,260
2026-05-13,S002,PRODUCT_A,59,45.0,0,0,Urban,Apparel,241
2026-05-14,S002,PRODUCT_A,111,45.0,10,1,Urban,Apparel,210
2026-05-15,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,502
2026-05-16,S002,PRODUCT_A,110,45.0,0,0,Urban,Apparel,488
2026-05-17,S002,PRODUCT_A,103,45.0,0,0,Urban,Apparel,454
2026-05-18,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,436
2026-05-19,S002,PRODUCT_A,120,45.0,0,1,Urban,Apparel,410
2026-05-20,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,396
2026-05-21,S002,PRODUCT_A,73,45.0,0,0,Urban,Apparel,387
2026-05-22,S002,PRODUCT_A,84,45.0,0,0,Urban,Apparel,354
2026-05-23,S002,PRODUCT_A,131,45.0,10,1,Urban,Apparel,340
2026-05-24,S002,PRODUCT_A,134,45.0,0,1,Urban,Apparel,311
2026-05-25,S002,PRODUCT_A,106,45.0,0,1,Urban,Apparel,305
2026-05-26,S002,PRODUCT_A,109,45.0,0,1,Urban,Apparel,286
2026-05-27,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,262
2026-05-28,S002,PRODUCT_A,105,45.0,10,1,Urban,Apparel,239
2026-05-29,S002,PRODUCT_A,92,45.0,0,0,Urban,Apparel,224
2026-05-30,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,492
2026-05-31,S002,PRODUCT_A,106,45.0,0,0,Urban,Apparel,484
2026-06-01,S002,PRODUCT_A,108,45.0,20,1,Urban,Apparel,489
2026-06-02,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,468
2026-06-03,S002,PRODUCT_A,86,45.0,0,0,Urban,Apparel,442
2026-06-04,S002,PRODUCT_A,105,45.0,0,1,Urban,Apparel,423
2026-06-05,S002,PRODUCT_A,111,45.0,0,1,Urban,Apparel,394
2026-06-06,S002,PRODUCT_A,90,45.0,0,0,Urban,Apparel,379
2026-06-07,S002,PRODUCT_A,122,45.0,10,1,Urban,Apparel,361
2026-06-08,S002,PRODUCT_A,109,45.0,10,1,Urban,Apparel,343
2026-06-09,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,320
2026-06-10,S002,PRODUCT_A,75,45.0,0,0,Urban,Apparel,294
2026-06-11,S002,PRODUCT_A,117,45.0,0,1,Urban,Apparel,287
2026-06-12,S002,PRODUCT_A,69,45.0,0,0,Urban,Apparel,268
2026-06-13,S002,PRODUCT_A,97,45.0,0,0,Urban,Apparel,249
2026-06-14,S002,PRODUCT_A,111,45.0,0,0,Urban,Apparel,213
2026-06-15,S002,PRODUCT_A,97,45.0,0,0,Urban,Apparel,505
2026-06-16,S002,PRODUCT_A,90,45.0,0,0,Urban,Apparel,482
2026-06-17,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,462
2026-06-18,S002,PRODUCT_A,93,45.0,0,0,Urban,Apparel,441
2026-06-19,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,420
2026-06-20,S002,PRODUCT_A,115,45.0,0,1,Urban,Apparel,403
2026-06-21,S002,PRODUCT_A,143,45.0,10,1,Urban,Apparel,380
2026-06-22,S002,PRODUCT_A,109,45.0,0,1,Urban,Apparel,368
2026-06-23,S002,PRODUCT_A,81,45.0,0,0,Urban,Apparel,330
2026-06-24,S002,PRODUCT_A,122,45.0,10,1,Urban,Apparel,326
2026-06-25,S002,PRODUCT_A,106,45.0,15,1,Urban,Apparel,295
2026-06-26,S002,PRODUCT_A,101,45.0,0,0,Urban,Apparel,285
2026-06-27,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,258
2026-06-28,S002,PRODUCT_A,115,45.0,0,0,Urban,Apparel,248
2026-06-29,S002,PRODUCT_A,64,45.0,0,0,Urban,Apparel,222
2026-06-30,S002,PRODUCT_A,81,45.0,0,0,Urban,Apparel,504
2026-07-01,S002,PRODUCT_A,105,45.0,0,0,Urban,Apparel,482
2026-07-02,S002,PRODUCT_A,75,45.0,0,0,Urban,Apparel,468
2026-07-03,S002,PRODUCT_A,106,45.0,0,1,Urban,Apparel,435
2026-07-04,S002,PRODUCT_A,100,45.0,0,0,Urban,Apparel,422
2026-07-05,S002,PRODUCT_A,100,45.0,0,0,Urban,Apparel,402
2026-07-06,S002,PRODUCT_A,74,45.0,0,0,Urban,Apparel,389
2026-07-07,S002,PRODUCT_A,99,45.0,0,0,Urban,Apparel,358
2026-07-08,S002,PRODUCT_A,74,45.0,0,0,Urban,Apparel,347
2026-07-09,S002,PRODUCT_A,84,45.0,0,0,Urban,Apparel,315
2026-07-10,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,303
2026-07-11,S002,PRODUCT_A,101,45.0,0,0,Urban,Apparel,270
2026-07-12,S002,PRODUCT_A,92,45.0,0,0,Urban,Apparel,267
2026-07-13,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,232
2026-07-14,S002,PRODUCT_A,108,45.0,0,1,Urban,Apparel,222
2026-07-15,S002,PRODUCT_A,86,45.0,0,0,Urban,Apparel,505
2026-07-16,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,488
2026-07-17,S002,PRODUCT_A,102,45.0,0,1,Urban,Apparel,459
2026-07-18,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,431
2026-07-19,S002,PRODUCT_A,96,45.0,0,0,Urban,Apparel,422
2026-07-20,S002,PRODUCT_A,95,45.0,0,0,Urban,Apparel,395
2026-07-21,S002,PRODUCT_A,85,45.0,0,0,Urban,Apparel,389
2026-07-22,S002,PRODUCT_A,75,45.0,0,0,Urban,Apparel,369
2026-07-23,S002,PRODUCT_A,73,45.0,0,0,Urban,Apparel,337
2026-07-24,S002,PRODUCT_A,96,45.0,0,0,Urban,Apparel,318
2026-07-25,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,309
2026-07-26,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,274
2026-07-27,S002,PRODUCT_A,95,45.0,0,0,Urban,Apparel,262
2026-07-28,S002,PRODUCT_A,94,45.0,0,0,Urban,Apparel,242
2026-07-29,S002,PRODUCT_A,90,45.0,0,0,Urban,Apparel,225
2026-07-30,S002,PRODUCT_A,83,45.0,0,0,Urban,Apparel,498
2026-07-31,S002,PRODUCT_A,71,45.0,0,0,Urban,Apparel,478
2026-08-01,S002,PRODUCT_A,92,45.0,0,0,Urban,Apparel,471
2026-08-02,S002,PRODUCT_A,101,45.0,0,0,Urban,Apparel,456
2026-08-03,S002,PRODUCT_A,90,45.0,0,0,Urban,Apparel,443
2026-08-04,S002,PRODUCT_A,82,45.0,0,0,Urban,Apparel,426
2026-08-05,S002,PRODUCT_A,78,45.0,0,0,Urban,Apparel,402
2026-08-06,S002,PRODUCT_A,96,45.0,0,0,Urban,Apparel,372
2026-08-07,S002,PRODUCT_A,91,45.0,0,0,Urban,Apparel,367
2026-08-08,S002,PRODUCT_A,108,45.0,0,0,Urban,Apparel,348
2026-08-09,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,325
2026-08-10,S002,PRODUCT_A,105,45.0,10,1,Urban,Apparel,292
2026-08-11,S002,PRODUCT_A,118,45.0,0,1,Urban,Apparel,275
2026-08-12,S002,PRODUCT_A,83,45.0,0,0,Urban,Apparel,268
2026-08-13,S002,PRODUCT_A,88,45.0,0,0,Urban,Apparel,245
2026-08-14,S002,PRODUCT_A,116,45.0,15,1,Urban,Apparel,219
2026-08-15,S002,PRODUCT_A,97,45.0,0,0,Urban,Apparel,495
2026-08-16,S002,PRODUCT_A,101,45.0,0,0,Urban,Apparel,486
2026-08-17,S002,PRODUCT_A,87,45.0,0,0,Urban,Apparel,460
2026-08-18,S002,PRODUCT_A,83,45.0,0,0,Urban,Apparel,432
2026-08-19,S002,PRODUCT_A,80,45.0,0,0,Urban,Apparel,423
2026-08-20,S002,PRODUCT_A,86,45.0,0,0,Urban,Apparel,396
2026-08-21,S002,PRODUCT_A,81,45.0,0,0,Urban,Apparel,377
2026-08-22,S002,PRODUCT_A,130,45.0,0,1,Urban,Apparel,362
2026-08-23,S002,PRODUCT_A,104,45.0,0,0,Urban,Apparel,337
2026-08-24,S002,PRODUCT_A,89,45.0,0,0,Urban,Apparel,322
2026-08-25,S002,PRODUCT_A,83,45.0,0,0,Urban,Apparel,290
2026-01-01,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,478
2026-01-02,STORE_17,P001,153,100.0,0,1,High_Volume,Grocery,450
2026-01-03,STORE_17,P001,135,100.0,0,0,High_Volume,Grocery,446
2026-01-04,STORE_17,P001,149,100.0,0,0,High_Volume,Grocery,414
2026-01-05,STORE_17,P001,144,100.0,15,1,High_Volume,Grocery,403
2026-01-06,STORE_17,P001,125,100.0,0,0,High_Volume,Grocery,386
2026-01-07,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,363
2026-01-08,STORE_17,P001,112,100.0,0,0,High_Volume,Grocery,344
2026-01-09,STORE_17,P001,134,100.0,0,1,High_Volume,Grocery,312
2026-01-10,STORE_17,P001,141,100.0,0,0,High_Volume,Grocery,302
2026-01-11,STORE_17,P001,131,100.0,0,0,High_Volume,Grocery,289
2026-01-12,STORE_17,P001,130,100.0,0,0,High_Volume,Grocery,250
2026-01-13,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,231
2026-01-14,STORE_17,P001,107,100.0,0,0,High_Volume,Grocery,216
2026-01-15,STORE_17,P001,136,100.0,0,1,High_Volume,Grocery,497
2026-01-16,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,471
2026-01-17,STORE_17,P001,142,100.0,0,0,High_Volume,Grocery,469
2026-01-18,STORE_17,P001,148,100.0,0,0,High_Volume,Grocery,432
2026-01-19,STORE_17,P001,139,100.0,15,1,High_Volume,Grocery,425
2026-01-20,STORE_17,P001,123,100.0,0,0,High_Volume,Grocery,391
2026-01-21,STORE_17,P001,139,100.0,0,1,High_Volume,Grocery,374
2026-01-22,STORE_17,P001,128,100.0,0,0,High_Volume,Grocery,365
2026-01-23,STORE_17,P001,114,100.0,0,0,High_Volume,Grocery,339
2026-01-24,STORE_17,P001,156,100.0,0,0,High_Volume,Grocery,318
2026-01-25,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,291
2026-01-26,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,275
2026-01-27,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,250
2026-01-28,STORE_17,P001,125,100.0,0,0,High_Volume,Grocery,233
2026-01-29,STORE_17,P001,111,100.0,0,0,High_Volume,Grocery,210
2026-01-30,STORE_17,P001,109,100.0,0,0,High_Volume,Grocery,498
2026-01-31,STORE_17,P001,141,100.0,0,0,High_Volume,Grocery,486
2026-02-01,STORE_17,P001,129,100.0,0,0,High_Volume,Grocery,487
2026-02-02,STORE_17,P001,126,100.0,0,0,High_Volume,Grocery,459
2026-02-03,STORE_17,P001,153,100.0,10,1,High_Volume,Grocery,448
2026-02-04,STORE_17,P001,116,100.0,0,0,High_Volume,Grocery,416
2026-02-05,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,399
2026-02-06,STORE_17,P001,127,100.0,0,0,High_Volume,Grocery,373
2026-02-07,STORE_17,P001,155,100.0,15,1,High_Volume,Grocery,360
2026-02-08,STORE_17,P001,144,100.0,0,0,High_Volume,Grocery,344
2026-02-09,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,328
2026-02-10,STORE_17,P001,110,100.0,0,0,High_Volume,Grocery,292
2026-02-11,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,280
2026-02-12,STORE_17,P001,140,100.0,0,1,High_Volume,Grocery,265
2026-02-13,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,246
2026-02-14,STORE_17,P001,142,100.0,0,0,High_Volume,Grocery,212
2026-02-15,STORE_17,P001,138,100.0,0,0,High_Volume,Grocery,508
2026-02-16,STORE_17,P001,133,100.0,0,0,High_Volume,Grocery,485
2026-02-17,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,457
2026-02-18,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,436
2026-02-19,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,416
2026-02-20,STORE_17,P001,118,100.0,0,0,High_Volume,Grocery,408
2026-02-21,STORE_17,P001,147,100.0,0,0,High_Volume,Grocery,387
2026-02-22,STORE_17,P001,146,100.0,0,0,High_Volume,Grocery,358
2026-02-23,STORE_17,P001,120,100.0,0,0,High_Volume,Grocery,344
2026-02-24,STORE_17,P001,119,100.0,0,0,High_Volume,Grocery,322
2026-02-25,STORE_17,P001,115,100.0,0,0,High_Volume,Grocery,302
2026-02-26,STORE_17,P001,142,100.0,20,1,High_Volume,Grocery,282
2026-02-27,STORE_17,P001,145,100.0,0,1,High_Volume,Grocery,254
2026-02-28,STORE_17,P001,132,100.0,0,0,High_Volume,Grocery,235
2026-03-01,STORE_17,P001,137,100.0,0,0,High_Volume,Grocery,483
2026-03-02,STORE_17,P001,124,100.0,0,0,High_Volume,Grocery,451
2026-03-03,STORE_17,P001,130,100.0,0,0,High_Volume,Grocery,438
2026-03-04,STORE_17,P001,154,100.0,15,1,High_Volume,Grocery,416
2026-03-05,STORE_17,P001,148,100.0,0,1,High_Volume,Grocery,409
2026-03-06,STORE_17,P001,113,100.0,0,0,High_Volume,Grocery,371
2026-03-07,STORE_17,P001,132,100.0,0,0,High_Volume,Grocery,366
2026-03-08,STORE_17,P001,135,100.0,0,0,High_Volume,Grocery,348
2026-03-09,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,325
2026-03-10,STORE_17,P001,128,100.0,0,0,High_Volume,Grocery,306
2026-03-11,STORE_17,P001,117,100.0,0,0,High_Volume,Grocery,287
2026-03-12,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,262
2026-03-13,STORE_17,P001,102,100.0,0,0,High_Volume,Grocery,230
2026-03-14,STORE_17,P001,155,100.0,10,1,High_Volume,Grocery,218
2026-03-15,STORE_17,P001,134,100.0,0,0,High_Volume,Grocery,497
2026-03-16,STORE_17,P001,108,100.0,0,0,High_Volume,Grocery,471
2026-03-17,STORE_17,P001,122,100.0,0,0,High_Volume,Grocery,458
2026-03-18,STORE_17,P001,121,100.0,0,0,High_Volume,Grocery,437
2026-03-19,STORE_17,P001,113,100.0,0,0,High_Volume,Grocery,427
2026-03-20,STORE_17,P001,134,100.0,0,1,High_Volume,Grocery,405
2026-03-21,STORE_17,P001,136,100.0,0,0,High_Volume,Grocery,382
